ff_lp_idx	ff_node_id	ff_name	step	branch_idx	parent	child
1276	1848	FF_1304	3	1792	BUF_18	BUF_64
1276	1848	FF_1304	4	1720	BUF_4	BUF_18
1276	1848	FF_1304	5	4	ROOT_CLK	BUF_4
1277	1850	FF_1305	0	1858	BUF_601	FF_1305
1277	1850	FF_1305	1	1851	BUF_193	BUF_601
1277	1850	FF_1305	2	1822	BUF_64	BUF_193
1277	1850	FF_1305	3	1792	BUF_18	BUF_64
1277	1850	FF_1305	4	1720	BUF_4	BUF_18
1277	1850	FF_1305	5	4	ROOT_CLK	BUF_4
1278	1851	FF_1306	0	1859	BUF_601	FF_1306
1278	1851	FF_1306	1	1851	BUF_193	BUF_601
1278	1851	FF_1306	2	1822	BUF_64	BUF_193
1278	1851	FF_1306	3	1792	BUF_18	BUF_64
1278	1851	FF_1306	4	1720	BUF_4	BUF_18
1278	1851	FF_1306	5	4	ROOT_CLK	BUF_4
1279	1852	FF_1307	0	1860	BUF_601	FF_1307
1279	1852	FF_1307	1	1851	BUF_193	BUF_601
1279	1852	FF_1307	2	1822	BUF_64	BUF_193
1279	1852	FF_1307	3	1792	BUF_18	BUF_64
1279	1852	FF_1307	4	1720	BUF_4	BUF_18
1279	1852	FF_1307	5	4	ROOT_CLK	BUF_4
1280	1853	FF_1308	0	1861	BUF_601	FF_1308
1280	1853	FF_1308	1	1851	BUF_193	BUF_601
1280	1853	FF_1308	2	1822	BUF_64	BUF_193
1280	1853	FF_1308	3	1792	BUF_18	BUF_64
1280	1853	FF_1308	4	1720	BUF_4	BUF_18
1280	1853	FF_1308	5	4	ROOT_CLK	BUF_4
1281	1854	FF_1309	0	1862	BUF_601	FF_1309
1281	1854	FF_1309	1	1851	BUF_193	BUF_601
1281	1854	FF_1309	2	1822	BUF_64	BUF_193
1281	1854	FF_1309	3	1792	BUF_18	BUF_64
1281	1854	FF_1309	4	1720	BUF_4	BUF_18
1281	1854	FF_1309	5	4	ROOT_CLK	BUF_4
1282	1856	FF_1310	0	1863	BUF_602	FF_1310
1282	1856	FF_1310	1	1852	BUF_193	BUF_602
1282	1856	FF_1310	2	1822	BUF_64	BUF_193
1282	1856	FF_1310	3	1792	BUF_18	BUF_64
1282	1856	FF_1310	4	1720	BUF_4	BUF_18
1282	1856	FF_1310	5	4	ROOT_CLK	BUF_4
1283	1857	FF_1311	0	1864	BUF_602	FF_1311
1283	1857	FF_1311	1	1852	BUF_193	BUF_602
1283	1857	FF_1311	2	1822	BUF_64	BUF_193
1283	1857	FF_1311	3	1792	BUF_18	BUF_64
1283	1857	FF_1311	4	1720	BUF_4	BUF_18
1283	1857	FF_1311	5	4	ROOT_CLK	BUF_4
1284	1859	FF_1312	0	1865	BUF_603	FF_1312
1284	1859	FF_1312	1	1853	BUF_193	BUF_603
1284	1859	FF_1312	2	1822	BUF_64	BUF_193
1284	1859	FF_1312	3	1792	BUF_18	BUF_64
1284	1859	FF_1312	4	1720	BUF_4	BUF_18
1284	1859	FF_1312	5	4	ROOT_CLK	BUF_4
1285	1860	FF_1313	0	1866	BUF_603	FF_1313
1285	1860	FF_1313	1	1853	BUF_193	BUF_603
1285	1860	FF_1313	2	1822	BUF_64	BUF_193
1285	1860	FF_1313	3	1792	BUF_18	BUF_64
1285	1860	FF_1313	4	1720	BUF_4	BUF_18
1285	1860	FF_1313	5	4	ROOT_CLK	BUF_4
1286	1862	FF_1314	0	1867	BUF_604	FF_1314
1286	1862	FF_1314	1	1854	BUF_193	BUF_604
1286	1862	FF_1314	2	1822	BUF_64	BUF_193
1286	1862	FF_1314	3	1792	BUF_18	BUF_64
1286	1862	FF_1314	4	1720	BUF_4	BUF_18
1286	1862	FF_1314	5	4	ROOT_CLK	BUF_4
1287	1865	FF_1315	0	1869	BUF_605	FF_1315
1287	1865	FF_1315	1	1868	BUF_194	BUF_605
1287	1865	FF_1315	2	1823	BUF_64	BUF_194
1287	1865	FF_1315	3	1792	BUF_18	BUF_64
1287	1865	FF_1315	4	1720	BUF_4	BUF_18
1287	1865	FF_1315	5	4	ROOT_CLK	BUF_4
1288	1866	FF_1316	0	1870	BUF_605	FF_1316
1288	1866	FF_1316	1	1868	BUF_194	BUF_605
1288	1866	FF_1316	2	1823	BUF_64	BUF_194
1288	1866	FF_1316	3	1792	BUF_18	BUF_64
1288	1866	FF_1316	4	1720	BUF_4	BUF_18
1288	1866	FF_1316	5	4	ROOT_CLK	BUF_4
1289	1867	FF_1317	0	1871	BUF_605	FF_1317
1289	1867	FF_1317	1	1868	BUF_194	BUF_605
1289	1867	FF_1317	2	1823	BUF_64	BUF_194
1289	1867	FF_1317	3	1792	BUF_18	BUF_64
1289	1867	FF_1317	4	1720	BUF_4	BUF_18
1289	1867	FF_1317	5	4	ROOT_CLK	BUF_4
1290	1871	FF_1318	0	1879	BUF_606	FF_1318
1290	1871	FF_1318	1	1874	BUF_195	BUF_606
1290	1871	FF_1318	2	1872	BUF_65	BUF_195
1290	1871	FF_1318	3	1793	BUF_18	BUF_65
1290	1871	FF_1318	4	1720	BUF_4	BUF_18
1290	1871	FF_1318	5	4	ROOT_CLK	BUF_4
1291	1872	FF_1319	0	1880	BUF_606	FF_1319
1291	1872	FF_1319	1	1874	BUF_195	BUF_606
1291	1872	FF_1319	2	1872	BUF_65	BUF_195
1291	1872	FF_1319	3	1793	BUF_18	BUF_65
1291	1872	FF_1319	4	1720	BUF_4	BUF_18
1291	1872	FF_1319	5	4	ROOT_CLK	BUF_4
1292	1873	FF_1320	0	1881	BUF_606	FF_1320
1292	1873	FF_1320	1	1874	BUF_195	BUF_606
1292	1873	FF_1320	2	1872	BUF_65	BUF_195
1292	1873	FF_1320	3	1793	BUF_18	BUF_65
1292	1873	FF_1320	4	1720	BUF_4	BUF_18
1292	1873	FF_1320	5	4	ROOT_CLK	BUF_4
1293	1874	FF_1321	0	1882	BUF_606	FF_1321
1293	1874	FF_1321	1	1874	BUF_195	BUF_606
1293	1874	FF_1321	2	1872	BUF_65	BUF_195
1293	1874	FF_1321	3	1793	BUF_18	BUF_65
1293	1874	FF_1321	4	1720	BUF_4	BUF_18
1293	1874	FF_1321	5	4	ROOT_CLK	BUF_4
1294	1876	FF_1322	0	1883	BUF_607	FF_1322
1294	1876	FF_1322	1	1875	BUF_195	BUF_607
1294	1876	FF_1322	2	1872	BUF_65	BUF_195
1294	1876	FF_1322	3	1793	BUF_18	BUF_65
1294	1876	FF_1322	4	1720	BUF_4	BUF_18
1294	1876	FF_1322	5	4	ROOT_CLK	BUF_4
1295	1877	FF_1323	0	1884	BUF_607	FF_1323
1295	1877	FF_1323	1	1875	BUF_195	BUF_607
1295	1877	FF_1323	2	1872	BUF_65	BUF_195
1295	1877	FF_1323	3	1793	BUF_18	BUF_65
1295	1877	FF_1323	4	1720	BUF_4	BUF_18
1295	1877	FF_1323	5	4	ROOT_CLK	BUF_4
1296	1878	FF_1324	0	1885	BUF_607	FF_1324
1296	1878	FF_1324	1	1875	BUF_195	BUF_607
1296	1878	FF_1324	2	1872	BUF_65	BUF_195
1296	1878	FF_1324	3	1793	BUF_18	BUF_65
1296	1878	FF_1324	4	1720	BUF_4	BUF_18
1296	1878	FF_1324	5	4	ROOT_CLK	BUF_4
1297	1879	FF_1325	0	1886	BUF_607	FF_1325
1297	1879	FF_1325	1	1875	BUF_195	BUF_607
1297	1879	FF_1325	2	1872	BUF_65	BUF_195
1297	1879	FF_1325	3	1793	BUF_18	BUF_65
1297	1879	FF_1325	4	1720	BUF_4	BUF_18
1297	1879	FF_1325	5	4	ROOT_CLK	BUF_4
1298	1881	FF_1326	0	1887	BUF_608	FF_1326
1298	1881	FF_1326	1	1876	BUF_195	BUF_608
1298	1881	FF_1326	2	1872	BUF_65	BUF_195
1298	1881	FF_1326	3	1793	BUF_18	BUF_65
1298	1881	FF_1326	4	1720	BUF_4	BUF_18
1298	1881	FF_1326	5	4	ROOT_CLK	BUF_4
1299	1882	FF_1327	0	1888	BUF_608	FF_1327
1299	1882	FF_1327	1	1876	BUF_195	BUF_608
1299	1882	FF_1327	2	1872	BUF_65	BUF_195
1299	1882	FF_1327	3	1793	BUF_18	BUF_65
1299	1882	FF_1327	4	1720	BUF_4	BUF_18
1299	1882	FF_1327	5	4	ROOT_CLK	BUF_4
1300	1883	FF_1328	0	1889	BUF_608	FF_1328
1300	1883	FF_1328	1	1876	BUF_195	BUF_608
1300	1883	FF_1328	2	1872	BUF_65	BUF_195
1300	1883	FF_1328	3	1793	BUF_18	BUF_65
1300	1883	FF_1328	4	1720	BUF_4	BUF_18
1300	1883	FF_1328	5	4	ROOT_CLK	BUF_4
1301	1885	FF_1329	0	1890	BUF_609	FF_1329
1301	1885	FF_1329	1	1877	BUF_195	BUF_609
1301	1885	FF_1329	2	1872	BUF_65	BUF_195
1301	1885	FF_1329	3	1793	BUF_18	BUF_65
1301	1885	FF_1329	4	1720	BUF_4	BUF_18
1301	1885	FF_1329	5	4	ROOT_CLK	BUF_4
1302	1886	FF_1330	0	1891	BUF_609	FF_1330
1302	1886	FF_1330	1	1877	BUF_195	BUF_609
1302	1886	FF_1330	2	1872	BUF_65	BUF_195
1302	1886	FF_1330	3	1793	BUF_18	BUF_65
1302	1886	FF_1330	4	1720	BUF_4	BUF_18
1302	1886	FF_1330	5	4	ROOT_CLK	BUF_4
1303	1887	FF_186	0	1878	BUF_195	FF_186
1303	1887	FF_186	1	1872	BUF_65	BUF_195
1303	1887	FF_186	2	1793	BUF_18	BUF_65
1303	1887	FF_186	3	1720	BUF_4	BUF_18
1303	1887	FF_186	4	4	ROOT_CLK	BUF_4
1304	1890	FF_1331	0	1897	BUF_610	FF_1331
1304	1890	FF_1331	1	1892	BUF_196	BUF_610
1304	1890	FF_1331	2	1873	BUF_65	BUF_196
1304	1890	FF_1331	3	1793	BUF_18	BUF_65
1304	1890	FF_1331	4	1720	BUF_4	BUF_18
1304	1890	FF_1331	5	4	ROOT_CLK	BUF_4
1305	1891	FF_1332	0	1898	BUF_610	FF_1332
1305	1891	FF_1332	1	1892	BUF_196	BUF_610
1305	1891	FF_1332	2	1873	BUF_65	BUF_196
1305	1891	FF_1332	3	1793	BUF_18	BUF_65
1305	1891	FF_1332	4	1720	BUF_4	BUF_18
1305	1891	FF_1332	5	4	ROOT_CLK	BUF_4
1306	1893	FF_1333	0	1899	BUF_611	FF_1333
1306	1893	FF_1333	1	1893	BUF_196	BUF_611
1306	1893	FF_1333	2	1873	BUF_65	BUF_196
1306	1893	FF_1333	3	1793	BUF_18	BUF_65
1306	1893	FF_1333	4	1720	BUF_4	BUF_18
1306	1893	FF_1333	5	4	ROOT_CLK	BUF_4
1307	1894	FF_1334	0	1900	BUF_611	FF_1334
1307	1894	FF_1334	1	1893	BUF_196	BUF_611
1307	1894	FF_1334	2	1873	BUF_65	BUF_196
1307	1894	FF_1334	3	1793	BUF_18	BUF_65
1307	1894	FF_1334	4	1720	BUF_4	BUF_18
1307	1894	FF_1334	5	4	ROOT_CLK	BUF_4
1308	1896	FF_1335	0	1901	BUF_612	FF_1335
1308	1896	FF_1335	1	1894	BUF_196	BUF_612
1308	1896	FF_1335	2	1873	BUF_65	BUF_196
1308	1896	FF_1335	3	1793	BUF_18	BUF_65
1308	1896	FF_1335	4	1720	BUF_4	BUF_18
1308	1896	FF_1335	5	4	ROOT_CLK	BUF_4
1309	1897	FF_1336	0	1902	BUF_612	FF_1336
1309	1897	FF_1336	1	1894	BUF_196	BUF_612
1309	1897	FF_1336	2	1873	BUF_65	BUF_196
1309	1897	FF_1336	3	1793	BUF_18	BUF_65
1309	1897	FF_1336	4	1720	BUF_4	BUF_18
1309	1897	FF_1336	5	4	ROOT_CLK	BUF_4
1310	1898	FF_1337	0	1903	BUF_612	FF_1337
1310	1898	FF_1337	1	1894	BUF_196	BUF_612
1310	1898	FF_1337	2	1873	BUF_65	BUF_196
1310	1898	FF_1337	3	1793	BUF_18	BUF_65
1310	1898	FF_1337	4	1720	BUF_4	BUF_18
1310	1898	FF_1337	5	4	ROOT_CLK	BUF_4
1311	1899	FF_1338	0	1904	BUF_612	FF_1338
1311	1899	FF_1338	1	1894	BUF_196	BUF_612
1311	1899	FF_1338	2	1873	BUF_65	BUF_196
1311	1899	FF_1338	3	1793	BUF_18	BUF_65
1311	1899	FF_1338	4	1720	BUF_4	BUF_18
1311	1899	FF_1338	5	4	ROOT_CLK	BUF_4
1312	1901	FF_1339	0	1905	BUF_613	FF_1339
1312	1901	FF_1339	1	1895	BUF_196	BUF_613
1312	1901	FF_1339	2	1873	BUF_65	BUF_196
1312	1901	FF_1339	3	1793	BUF_18	BUF_65
1312	1901	FF_1339	4	1720	BUF_4	BUF_18
1312	1901	FF_1339	5	4	ROOT_CLK	BUF_4
1313	1902	FF_187	0	1896	BUF_196	FF_187
1313	1902	FF_187	1	1873	BUF_65	BUF_196
1313	1902	FF_187	2	1793	BUF_18	BUF_65
1313	1902	FF_187	3	1720	BUF_4	BUF_18
1313	1902	FF_187	4	4	ROOT_CLK	BUF_4
1314	1906	FF_1340	0	1914	BUF_614	FF_1340
1314	1906	FF_1340	1	1909	BUF_197	BUF_614
1314	1906	FF_1340	2	1906	BUF_66	BUF_197
1314	1906	FF_1340	3	1794	BUF_18	BUF_66
1314	1906	FF_1340	4	1720	BUF_4	BUF_18
1314	1906	FF_1340	5	4	ROOT_CLK	BUF_4
1315	1908	FF_1341	0	1915	BUF_615	FF_1341
1315	1908	FF_1341	1	1910	BUF_197	BUF_615
1315	1908	FF_1341	2	1906	BUF_66	BUF_197
1315	1908	FF_1341	3	1794	BUF_18	BUF_66
1315	1908	FF_1341	4	1720	BUF_4	BUF_18
1315	1908	FF_1341	5	4	ROOT_CLK	BUF_4
1316	1910	FF_1342	0	1916	BUF_616	FF_1342
1316	1910	FF_1342	1	1911	BUF_197	BUF_616
1316	1910	FF_1342	2	1906	BUF_66	BUF_197
1316	1910	FF_1342	3	1794	BUF_18	BUF_66
1316	1910	FF_1342	4	1720	BUF_4	BUF_18
1316	1910	FF_1342	5	4	ROOT_CLK	BUF_4
1317	1911	FF_1343	0	1917	BUF_616	FF_1343
1317	1911	FF_1343	1	1911	BUF_197	BUF_616
1317	1911	FF_1343	2	1906	BUF_66	BUF_197
1317	1911	FF_1343	3	1794	BUF_18	BUF_66
1317	1911	FF_1343	4	1720	BUF_4	BUF_18
1317	1911	FF_1343	5	4	ROOT_CLK	BUF_4
1318	1913	FF_1344	0	1918	BUF_617	FF_1344
1318	1913	FF_1344	1	1912	BUF_197	BUF_617
1318	1913	FF_1344	2	1906	BUF_66	BUF_197
1318	1913	FF_1344	3	1794	BUF_18	BUF_66
1318	1913	FF_1344	4	1720	BUF_4	BUF_18
1318	1913	FF_1344	5	4	ROOT_CLK	BUF_4
1319	1914	FF_1345	0	1919	BUF_617	FF_1345
1319	1914	FF_1345	1	1912	BUF_197	BUF_617
1319	1914	FF_1345	2	1906	BUF_66	BUF_197
1319	1914	FF_1345	3	1794	BUF_18	BUF_66
1319	1914	FF_1345	4	1720	BUF_4	BUF_18
1319	1914	FF_1345	5	4	ROOT_CLK	BUF_4
1320	1916	FF_1346	0	1920	BUF_618	FF_1346
1320	1916	FF_1346	1	1913	BUF_197	BUF_618
1320	1916	FF_1346	2	1906	BUF_66	BUF_197
1320	1916	FF_1346	3	1794	BUF_18	BUF_66
1320	1916	FF_1346	4	1720	BUF_4	BUF_18
1320	1916	FF_1346	5	4	ROOT_CLK	BUF_4
1321	1917	FF_1347	0	1921	BUF_618	FF_1347
1321	1917	FF_1347	1	1913	BUF_197	BUF_618
1321	1917	FF_1347	2	1906	BUF_66	BUF_197
1321	1917	FF_1347	3	1794	BUF_18	BUF_66
1321	1917	FF_1347	4	1720	BUF_4	BUF_18
1321	1917	FF_1347	5	4	ROOT_CLK	BUF_4
1322	1918	FF_1348	0	1922	BUF_618	FF_1348
1322	1918	FF_1348	1	1913	BUF_197	BUF_618
1322	1918	FF_1348	2	1906	BUF_66	BUF_197
1322	1918	FF_1348	3	1794	BUF_18	BUF_66
1322	1918	FF_1348	4	1720	BUF_4	BUF_18
1322	1918	FF_1348	5	4	ROOT_CLK	BUF_4
1323	1919	FF_1349	0	1923	BUF_618	FF_1349
1323	1919	FF_1349	1	1913	BUF_197	BUF_618
1323	1919	FF_1349	2	1906	BUF_66	BUF_197
1323	1919	FF_1349	3	1794	BUF_18	BUF_66
1323	1919	FF_1349	4	1720	BUF_4	BUF_18
1323	1919	FF_1349	5	4	ROOT_CLK	BUF_4
1324	1920	FF_1350	0	1924	BUF_618	FF_1350
1324	1920	FF_1350	1	1913	BUF_197	BUF_618
1324	1920	FF_1350	2	1906	BUF_66	BUF_197
1324	1920	FF_1350	3	1794	BUF_18	BUF_66
1324	1920	FF_1350	4	1720	BUF_4	BUF_18
1324	1920	FF_1350	5	4	ROOT_CLK	BUF_4
1325	1923	FF_1351	0	1930	BUF_619	FF_1351
1325	1923	FF_1351	1	1925	BUF_198	BUF_619
1325	1923	FF_1351	2	1907	BUF_66	BUF_198
1325	1923	FF_1351	3	1794	BUF_18	BUF_66
1325	1923	FF_1351	4	1720	BUF_4	BUF_18
1325	1923	FF_1351	5	4	ROOT_CLK	BUF_4
1326	1925	FF_1352	0	1931	BUF_620	FF_1352
1326	1925	FF_1352	1	1926	BUF_198	BUF_620
1326	1925	FF_1352	2	1907	BUF_66	BUF_198
1326	1925	FF_1352	3	1794	BUF_18	BUF_66
1326	1925	FF_1352	4	1720	BUF_4	BUF_18
1326	1925	FF_1352	5	4	ROOT_CLK	BUF_4
1327	1926	FF_1353	0	1932	BUF_620	FF_1353
1327	1926	FF_1353	1	1926	BUF_198	BUF_620
1327	1926	FF_1353	2	1907	BUF_66	BUF_198
1327	1926	FF_1353	3	1794	BUF_18	BUF_66
1327	1926	FF_1353	4	1720	BUF_4	BUF_18
1327	1926	FF_1353	5	4	ROOT_CLK	BUF_4
1328	1927	FF_1354	0	1933	BUF_620	FF_1354
1328	1927	FF_1354	1	1926	BUF_198	BUF_620
1328	1927	FF_1354	2	1907	BUF_66	BUF_198
1328	1927	FF_1354	3	1794	BUF_18	BUF_66
1328	1927	FF_1354	4	1720	BUF_4	BUF_18
1328	1927	FF_1354	5	4	ROOT_CLK	BUF_4
1329	1928	FF_1355	0	1934	BUF_620	FF_1355
1329	1928	FF_1355	1	1926	BUF_198	BUF_620
1329	1928	FF_1355	2	1907	BUF_66	BUF_198
1329	1928	FF_1355	3	1794	BUF_18	BUF_66
1329	1928	FF_1355	4	1720	BUF_4	BUF_18
1329	1928	FF_1355	5	4	ROOT_CLK	BUF_4
1330	1929	FF_1356	0	1935	BUF_620	FF_1356
1330	1929	FF_1356	1	1926	BUF_198	BUF_620
1330	1929	FF_1356	2	1907	BUF_66	BUF_198
1330	1929	FF_1356	3	1794	BUF_18	BUF_66
1330	1929	FF_1356	4	1720	BUF_4	BUF_18
1330	1929	FF_1356	5	4	ROOT_CLK	BUF_4
1331	1931	FF_1357	0	1936	BUF_621	FF_1357
1331	1931	FF_1357	1	1927	BUF_198	BUF_621
1331	1931	FF_1357	2	1907	BUF_66	BUF_198
1331	1931	FF_1357	3	1794	BUF_18	BUF_66
1331	1931	FF_1357	4	1720	BUF_4	BUF_18
1331	1931	FF_1357	5	4	ROOT_CLK	BUF_4
1332	1932	FF_1358	0	1937	BUF_621	FF_1358
1332	1932	FF_1358	1	1927	BUF_198	BUF_621
1332	1932	FF_1358	2	1907	BUF_66	BUF_198
1332	1932	FF_1358	3	1794	BUF_18	BUF_66
1332	1932	FF_1358	4	1720	BUF_4	BUF_18
1332	1932	FF_1358	5	4	ROOT_CLK	BUF_4
1333	1933	FF_1359	0	1938	BUF_621	FF_1359
1333	1933	FF_1359	1	1927	BUF_198	BUF_621
1333	1933	FF_1359	2	1907	BUF_66	BUF_198
1333	1933	FF_1359	3	1794	BUF_18	BUF_66
1333	1933	FF_1359	4	1720	BUF_4	BUF_18
1333	1933	FF_1359	5	4	ROOT_CLK	BUF_4
1334	1934	FF_1360	0	1939	BUF_621	FF_1360
1334	1934	FF_1360	1	1927	BUF_198	BUF_621
1334	1934	FF_1360	2	1907	BUF_66	BUF_198
1334	1934	FF_1360	3	1794	BUF_18	BUF_66
1334	1934	FF_1360	4	1720	BUF_4	BUF_18
1334	1934	FF_1360	5	4	ROOT_CLK	BUF_4
1335	1936	FF_1361	0	1940	BUF_622	FF_1361
1335	1936	FF_1361	1	1928	BUF_198	BUF_622
1335	1936	FF_1361	2	1907	BUF_66	BUF_198
1335	1936	FF_1361	3	1794	BUF_18	BUF_66
1335	1936	FF_1361	4	1720	BUF_4	BUF_18
1335	1936	FF_1361	5	4	ROOT_CLK	BUF_4
1336	1938	FF_1362	0	1941	BUF_623	FF_1362
1336	1938	FF_1362	1	1929	BUF_198	BUF_623
1336	1938	FF_1362	2	1907	BUF_66	BUF_198
1336	1938	FF_1362	3	1794	BUF_18	BUF_66
1336	1938	FF_1362	4	1720	BUF_4	BUF_18
1336	1938	FF_1362	5	4	ROOT_CLK	BUF_4
1337	1939	FF_1363	0	1942	BUF_623	FF_1363
1337	1939	FF_1363	1	1929	BUF_198	BUF_623
1337	1939	FF_1363	2	1907	BUF_66	BUF_198
1337	1939	FF_1363	3	1794	BUF_18	BUF_66
1337	1939	FF_1363	4	1720	BUF_4	BUF_18
1337	1939	FF_1363	5	4	ROOT_CLK	BUF_4
1338	1940	FF_1364	0	1943	BUF_623	FF_1364
1338	1940	FF_1364	1	1929	BUF_198	BUF_623
1338	1940	FF_1364	2	1907	BUF_66	BUF_198
1338	1940	FF_1364	3	1794	BUF_18	BUF_66
1338	1940	FF_1364	4	1720	BUF_4	BUF_18
1338	1940	FF_1364	5	4	ROOT_CLK	BUF_4
1339	1943	FF_1365	0	1946	BUF_624	FF_1365
1339	1943	FF_1365	1	1944	BUF_199	BUF_624
1339	1943	FF_1365	2	1908	BUF_66	BUF_199
1339	1943	FF_1365	3	1794	BUF_18	BUF_66
1339	1943	FF_1365	4	1720	BUF_4	BUF_18
1339	1943	FF_1365	5	4	ROOT_CLK	BUF_4
1340	1944	FF_1366	0	1947	BUF_624	FF_1366
1340	1944	FF_1366	1	1944	BUF_199	BUF_624
1340	1944	FF_1366	2	1908	BUF_66	BUF_199
1340	1944	FF_1366	3	1794	BUF_18	BUF_66
1340	1944	FF_1366	4	1720	BUF_4	BUF_18
1340	1944	FF_1366	5	4	ROOT_CLK	BUF_4
1341	1945	FF_1367	0	1948	BUF_624	FF_1367
1341	1945	FF_1367	1	1944	BUF_199	BUF_624
1341	1945	FF_1367	2	1908	BUF_66	BUF_199
1341	1945	FF_1367	3	1794	BUF_18	BUF_66
1341	1945	FF_1367	4	1720	BUF_4	BUF_18
1341	1945	FF_1367	5	4	ROOT_CLK	BUF_4
1342	1946	FF_1368	0	1949	BUF_624	FF_1368
1342	1946	FF_1368	1	1944	BUF_199	BUF_624
1342	1946	FF_1368	2	1908	BUF_66	BUF_199
1342	1946	FF_1368	3	1794	BUF_18	BUF_66
1342	1946	FF_1368	4	1720	BUF_4	BUF_18
1342	1946	FF_1368	5	4	ROOT_CLK	BUF_4
1343	1947	FF_1369	0	1950	BUF_624	FF_1369
1343	1947	FF_1369	1	1944	BUF_199	BUF_624
1343	1947	FF_1369	2	1908	BUF_66	BUF_199
1343	1947	FF_1369	3	1794	BUF_18	BUF_66
1343	1947	FF_1369	4	1720	BUF_4	BUF_18
1343	1947	FF_1369	5	4	ROOT_CLK	BUF_4
1344	1948	FF_188	0	1945	BUF_199	FF_188
1344	1948	FF_188	1	1908	BUF_66	BUF_199
1344	1948	FF_188	2	1794	BUF_18	BUF_66
1344	1948	FF_188	3	1720	BUF_4	BUF_18
1344	1948	FF_188	4	4	ROOT_CLK	BUF_4
1345	1949	FF_16	0	1795	BUF_18	FF_16
1345	1949	FF_16	1	1720	BUF_4	BUF_18
1345	1949	FF_16	2	4	ROOT_CLK	BUF_4
1346	1954	FF_1370	0	1964	BUF_625	FF_1370
1346	1954	FF_1370	1	1959	BUF_200	BUF_625
1346	1954	FF_1370	2	1956	BUF_67	BUF_200
1346	1954	FF_1370	3	1951	BUF_19	BUF_67
1346	1954	FF_1370	4	1721	BUF_4	BUF_19
1346	1954	FF_1370	5	4	ROOT_CLK	BUF_4
1347	1955	FF_1371	0	1965	BUF_625	FF_1371
1347	1955	FF_1371	1	1959	BUF_200	BUF_625
1347	1955	FF_1371	2	1956	BUF_67	BUF_200
1347	1955	FF_1371	3	1951	BUF_19	BUF_67
1347	1955	FF_1371	4	1721	BUF_4	BUF_19
1347	1955	FF_1371	5	4	ROOT_CLK	BUF_4
1348	1956	FF_1372	0	1966	BUF_625	FF_1372
1348	1956	FF_1372	1	1959	BUF_200	BUF_625
1348	1956	FF_1372	2	1956	BUF_67	BUF_200
1348	1956	FF_1372	3	1951	BUF_19	BUF_67
1348	1956	FF_1372	4	1721	BUF_4	BUF_19
1348	1956	FF_1372	5	4	ROOT_CLK	BUF_4
1349	1957	FF_189	0	1960	BUF_200	FF_189
1349	1957	FF_189	1	1956	BUF_67	BUF_200
1349	1957	FF_189	2	1951	BUF_19	BUF_67
1349	1957	FF_189	3	1721	BUF_4	BUF_19
1349	1957	FF_189	4	4	ROOT_CLK	BUF_4
1350	1958	FF_190	0	1961	BUF_200	FF_190
1350	1958	FF_190	1	1956	BUF_67	BUF_200
1350	1958	FF_190	2	1951	BUF_19	BUF_67
1350	1958	FF_190	3	1721	BUF_4	BUF_19
1350	1958	FF_190	4	4	ROOT_CLK	BUF_4
1351	1959	FF_191	0	1962	BUF_200	FF_191
1351	1959	FF_191	1	1956	BUF_67	BUF_200
1351	1959	FF_191	2	1951	BUF_19	BUF_67
1351	1959	FF_191	3	1721	BUF_4	BUF_19
1351	1959	FF_191	4	4	ROOT_CLK	BUF_4
1352	1960	FF_192	0	1963	BUF_200	FF_192
1352	1960	FF_192	1	1956	BUF_67	BUF_200
1352	1960	FF_192	2	1951	BUF_19	BUF_67
1352	1960	FF_192	3	1721	BUF_4	BUF_19
1352	1960	FF_192	4	4	ROOT_CLK	BUF_4
1353	1963	FF_1373	0	1969	BUF_626	FF_1373
1353	1963	FF_1373	1	1967	BUF_201	BUF_626
1353	1963	FF_1373	2	1957	BUF_67	BUF_201
1353	1963	FF_1373	3	1951	BUF_19	BUF_67
1353	1963	FF_1373	4	1721	BUF_4	BUF_19
1353	1963	FF_1373	5	4	ROOT_CLK	BUF_4
1354	1964	FF_1374	0	1970	BUF_626	FF_1374
1354	1964	FF_1374	1	1967	BUF_201	BUF_626
1354	1964	FF_1374	2	1957	BUF_67	BUF_201
1354	1964	FF_1374	3	1951	BUF_19	BUF_67
1354	1964	FF_1374	4	1721	BUF_4	BUF_19
1354	1964	FF_1374	5	4	ROOT_CLK	BUF_4
1355	1965	FF_1375	0	1971	BUF_626	FF_1375
1355	1965	FF_1375	1	1967	BUF_201	BUF_626
1355	1965	FF_1375	2	1957	BUF_67	BUF_201
1355	1965	FF_1375	3	1951	BUF_19	BUF_67
1355	1965	FF_1375	4	1721	BUF_4	BUF_19
1355	1965	FF_1375	5	4	ROOT_CLK	BUF_4
1356	1966	FF_1376	0	1972	BUF_626	FF_1376
1356	1966	FF_1376	1	1967	BUF_201	BUF_626
1356	1966	FF_1376	2	1957	BUF_67	BUF_201
1356	1966	FF_1376	3	1951	BUF_19	BUF_67
1356	1966	FF_1376	4	1721	BUF_4	BUF_19
1356	1966	FF_1376	5	4	ROOT_CLK	BUF_4
1357	1967	FF_193	0	1968	BUF_201	FF_193
1357	1967	FF_193	1	1957	BUF_67	BUF_201
1357	1967	FF_193	2	1951	BUF_19	BUF_67
1357	1967	FF_193	3	1721	BUF_4	BUF_19
